Id,SalePrice
1461,129750.47937500005
1462,153075.73083333328
1463,185913.1048958333
1464,187721.04916666672
1465,198800.2058333334
1466,186708.43114583325
1467,176050.01791666672
1468,178401.31572916673
1469,179067.8763541666
1470,126966.48510416668
1471,211657.98552083346
1472,97015.51593749998
1473,101201.08208333334
1474,152238.9085416667
1475,118296.6185416667
1476,392345.11458333326
1477,254944.97947916665
1478,319065.480625
1479,334703.42374999996
1480,429734.58104166674
1481,324686.74718749995
1482,207058.00208333344
1483,187631.73083333325
1484,174251.52979166672
1485,179653.49322916663
1486,208632.6085416667
1487,340381.08927083353
1488,244259.86572916678
1489,209810.65489583332
1490,235111.8215625001
1491,202039.31104166672
1492,99417.4439583333
1493,187154.2360416666
1494,304097.5013541668
1495,293603.24750000006
1496,243781.14906250016
1497,190492.14906249996
1498,165282.21322916663
1499,161359.2394791666
1500,164369.5654166666
1501,175317.04843749988
1502,164316.55895833328
1503,290723.7871875
1504,237062.89135416673
1505,220991.75812500005
1506,191832.07072916668
1507,249418.58781250007
1508,197184.93802083327
1509,163249.55020833336
1510,153178.20697916666
1511,152318.9377083333
1512,176397.36145833335
1513,151428.44187500002
1514,178563.04395833344
1515,195807.60531249992
1516,156787.91239583335
1517,153344.70697916666
1518,135721.91104166667
1519,236315.75989583335
1520,140350.96895833328
1521,142265.184375
1522,164012.2845833333
1523,115575.04125000005
1524,123550.92177083329
1525,127437.38979166666
1526,128988.87125
1527,109401.77812499997
1528,127573.89729166674
1529,143533.96562499987
1530,171235.0207291667
1531,139030.1876041666
1532,108032.61364583336
1533,145141.12593749992
1534,117328.08541666671
1535,149170.82562500003
1536,116642.58697916674
1537,97744.26281249998
1538,160122.13239583344
1539,215633.12625
1540,128196.8845833333
1541,144542.9567708333
1542,140375.83937500007
1543,189012.38135416657
1544,88691.67156249995
1545,108397.85041666671
1546,129762.42062499997
1547,141698.01760416682
1548,129822.76010416677
1549,118849.735625
1550,140899.68854166672
1551,123353.78677083334
1552,154447.18875
1553,147338.05739583337
1554,121924.46333333329
1555,174740.72177083333
1556,107084.85916666666
1557,121021.84302083336
1558,102339.98020833338
1559,122154.31604166672
1560,143523.47249999995
1561,167399.2238541667
1562,130610.24218749999
1563,123479.78020833331
1564,163938.23552083323
1565,157121.09614583335
1566,237539.41479166655
1567,88066.94520833335
1568,225987.00114583335
1569,161597.7294791666
1570,142967.29562500003
1571,136687.26020833335
1572,146856.97708333321
1573,245045.3282291666
1574,130771.6483333333
1575,229261.19843749993
1576,245418.48208333325
1577,197731.7826041667
1578,151208.48958333326
1579,145437.12229166672
1580,198311.31583333338
1581,143804.42343749997
1582,128944.6275
1583,329113.62260416674
1584,239820.26739583325
1585,145167.57072916662
1586,85324.28885416668
1587,106587.06677083328
1588,149761.78166666665
1589,106479.99906249995
1590,133995.20906250007
1591,108424.16260416666
1592,128350.14843749985
1593,119904.14260416658
1594,146298.44364583332
1595,128906.53166666668
1596,220354.43520833322
1597,177549.6273958334
1598,193939.31729166667
1599,178914.54
1600,186586.08500000008
1601,83432.81874999999
1602,118918.14552083334
1603,98995.2485416666
1604,293746.3128125003
1605,258526.26145833323
1606,168150.63729166676
1607,173754.0789583333
1608,223749.05270833345
1609,199855.61125000005
1610,170477.1736458334
1611,147054.25364583332
1612,190024.6935416666
1613,173615.16072916664
1614,124463.82760416665
1615,94727.37593750008
1616,89545.3246875
1617,93985.91864583337
1618,125888.30291666668
1619,136126.29020833332
1620,169019.6786458333
1621,142090.22052083336
1622,149539.3851041666
1623,285714.7085416667
1624,225570.0054166668
1625,128737.0210416667
1626,171716.17739583328
1627,190663.85927083335
1628,280419.91062499996
1629,183851.29864583327
1630,340904.2687499999
1631,214150.15010416665
1632,252399.20520833338
1633,177663.43968750004
1634,191152.1054166667
1635,185404.06916666668
1636,169118.36791666655
1637,189998.63666666672
1638,205526.74124999996
1639,185729.35906249992
1640,240615.52906249996
1641,189455.48624999984
1642,238170.0285416667
1643,232964.52031249992
1644,234120.2601041666
1645,192929.69562500005
1646,159025.3160416667
1647,162911.0494791667
1648,140227.2395833334
1649,137387.48916666658
1650,121075.82156250002
1651,123564.12937499996
1652,94739.82020833332
1653,97540.81218749998
1654,153591.29520833332
1655,148132.95166666663
1656,150129.8417708334
1657,153532.05447916666
1658,158588.15614583335
1659,128266.26666666666
1660,160718.6445833333
1661,448204.5626041666
1662,369460.80062500015
1663,401622.3014583332
1664,422397.8280208331
1665,326700.33395833336
1666,374652.9681249998
1667,368414.58031249995
1668,340948.6639583334
1669,310435.31531250005
1670,362191.7305208331
1671,271122.34062499984
1672,411641.5641666664
1673,300895.1333333335
1674,254212.49020833333
1675,197970.30968750003
1676,201600.1361458336
1677,210677.45812500012
1678,429765.3868749997
1679,396930.3202083332
1680,344232.4359374997
1681,269170.7915625002
1682,329620.3868749999
1683,198532.28833333324
1684,179226.70135416664
1685,179232.3539583333
1686,174398.11958333326
1687,173794.10510416664
1688,195894.69375000012
1689,194749.99489583343
1690,192941.4253125002
1691,183558.56843750004
1692,271461.51072916674
1693,175196.904375
1694,185672.7096875001
1695,172612.6295833334
1696,283483.74697916664
1697,171775.97093750007
1698,344433.8904166667
1699,341458.05010416656
1700,255146.84385416648
1701,265687.1501041666
1702,263165.70572916674
1703,264198.93135416665
1704,299479.1220833332
1705,241499.5869791667
1706,424563.8730208336
1707,220014.25635416678
1708,208244.4461458332
1709,271873.04760416684
1710,230884.52770833328
1711,282685.26375000004
1712,288856.9492708333
1713,290269.62083333323
1714,221971.22739583338
1715,208174.61781250016
1716,184388.35458333336
1717,169282.88468750016
1718,142736.9791666667
1719,219617.57166666668
1720,248822.30395833348
1721,169347.7448958334
1722,134984.10187500002
1723,163575.0233333333
1724,218187.55395833345
1725,233452.3827083333
1726,200626.76208333336
1727,174157.18281249996
1728,191433.4247916667
1729,165079.44406249994
1730,159224.9536458333
1731,127720.94572916675
1732,132078.3610416666
1733,123251.41468749999
1734,131756.4062500001
1735,135375.74895833337
1736,120313.27510416669
1737,335300.63968749973
1738,218256.27156249995
1739,277335.02166666667
1740,233685.7948958334
1741,199801.8344791666
1742,175017.97895833326
1743,177463.52677083336
1744,303333.5556249999
1745,222450.87927083328
1746,227279.34510416654
1747,215253.15031250007
1748,216540.2044791667
1749,162902.9047916667
1750,143486.76822916666
1751,221995.20510416676
1752,122064.25406250003
1753,150938.05958333323
1754,194782.4819791666
1755,170756.9948958332
1756,127464.12322916671
1757,120264.48177083327
1758,151735.6684375
1759,170842.44833333333
1760,165567.4763541667
1761,149944.28666666674
1762,180569.83229166677
1763,174421.0279166667
1764,124775.20364583339
1765,182164.47000000003
1766,181197.54187499994
1767,209189.79791666678
1768,142616.36937499998
1769,166507.30041666672
1770,144677.2507291667
1771,135291.090625
1772,136593.12927083328
1773,141144.666875
1774,145860.8098958333
1775,132414.1069791667
1776,125494.78729166664
1777,113708.0836458333
1778,133206.5677083333
1779,128178.4240625
1780,172742.2405208334
1781,131685.82031249997
1782,104005.37666666668
1783,142825.76687499997
1784,106011.49583333339
1785,117619.06614583336
1786,158592.00749999995
1787,168650.44677083337
1788,76205.59208333331
1789,105740.32729166662
1790,99805.46072916666
1791,191080.669375
1792,153169.67645833327
1793,148432.9933333333
1794,139874.87989583338
1795,137153.55927083327
1796,139946.62281249987
1797,120257.07229166666
1798,125109.05718749999
1799,116136.8553125
1800,132749.99322916663
1801,132716.00989583335
1802,141042.74052083335
1803,154800.1038541666
1804,142415.64947916663
1805,138609.58802083327
1806,122685.86447916666
1807,139943.1125
1808,126181.51447916674
1809,130538.36656250006
1810,150075.12072916678
1811,115468.57552083334
1812,113721.13031250004
1813,121678.88979166678
1814,98773.31124999997
1815,70082.9944791667
1816,101815.32197916662
1817,135085.69583333333
1818,144082.43687500007
1819,123427.48187499994
1820,88067.65218749997
1821,122790.60291666658
1822,155545.1863541667
1823,71386.60552083334
1824,135524.45093750005
1825,143163.76697916674
1826,110528.98374999996
1827,108137.4722916667
1828,135672.4129166667
1829,117792.74281249999
1830,140608.29458333334
1831,150549.77781250002
1832,122979.19239583334
1833,148938.89458333337
1834,132822.93749999997
1835,143991.17479166665
1836,128864.36239583344
1837,104958.35572916671
1838,134716.90875
1839,97683.16875
1840,164659.7859375
1841,140358.9613541667
1842,99109.3579166667
1843,148544.649375
1844,144088.13343749996
1845,151859.124375
1846,156211.01333333334
1847,170692.3460416667
1848,71532.81885416668
1849,129233.74947916674
1850,129634.23531250004
1851,157063.3127083333
1852,131428.20229166676
1853,144538.33468750006
1854,169580.04385416664
1855,167830.93760416665
1856,232383.52697916672
1857,181166.28875000004
1858,147208.04729166656
1859,128237.20395833315
1860,154118.6001041667
1861,127204.07468749981
1862,284801.3023958335
1863,276318.3836458334
1864,276318.3836458334
1865,338094.6368749999
1866,338396.501875
1867,245481.2685416667
1868,319036.89479166677
1869,207179.0440624999
1870,237602.1795833334
1871,259615.95333333348
1872,176524.46510416665
1873,231250.93916666668
1874,141155.50864583338
1875,214180.57124999995
1876,204212.5295833333
1877,223435.9463541667
1878,217014.08104166677
1879,133325.71708333332
1880,135544.60197916668
1881,260682.909375
1882,257920.57531250003
1883,206689.9852083333
1884,221056.86197916648
1885,256189.61375000008
1886,316664.25895833346
1887,210022.60666666657
1888,282036.1563541666
1889,175335.57510416667
1890,137134.51145833338
1891,145546.41406249988
1892,111098.75354166668
1893,138630.3232291667
1894,130858.39520833337
1895,148530.1937499999
1896,125302.72843750002
1897,126146.57843750008
1898,119558.27750000007
1899,143482.1605208333
1900,136593.06843749998
1901,161573.71822916667
1902,141257.2184375
1903,196902.80614583337
1904,134147.03072916667
1905,187259.3494791667
1906,153940.27531249996
1907,203934.2575
1908,118819.3992708334
1909,141005.73947916675
1910,130055.88281250007
1911,197191.32718750005
1912,278571.9350000002
1913,159653.2363541666
1914,75105.165
1915,333841.8399999999
1916,81980.08729166671
1917,260252.94697916656
1918,138853.6547916667
1919,165274.80437500004
1920,174804.28468750004
1921,400709.5441666666
1922,340709.746875
1923,201906.48114583336
1924,230400.17385416673
1925,227596.3801041667
1926,413859.4819791664
1927,138777.4563541667
1928,167923.00177083327
1929,125498.34614583333
1930,141797.540625
1931,146523.1676041667
1932,143963.31531250005
1933,179495.62052083336
1934,181831.34635416672
1935,179347.42374999996
1936,191698.85749999993
1937,186367.38583333316
1938,180044.13364583324
1939,262908.5432291667
1940,197133.76770833338
1941,182384.62322916667
1942,197548.45395833344
1943,198381.59322916676
1944,341731.2086458334
1945,396214.5046875003
1946,171444.4608333334
1947,309503.68281250005
1948,181855.30604166666
1949,242756.49479166674
1950,172566.3965625
1951,260416.80052083344
1952,232118.91208333336
1953,172533.44739583335
1954,192942.78718749995
1955,134974.16875
1956,283902.9746875
1957,165955.73718749997
1958,310884.5935416667
1959,145122.88010416654
1960,117590.5809375001
1961,120050.2086458334
1962,94624.23562500002
1963,104571.67760416666
1964,117738.11187499999
1965,149859.351875
1966,143062.37354166666
1967,303081.2128125
1968,417003.6897916664
1969,409721.16614583373
1970,448222.87739583344
1971,421106.8031249998
1972,367981.1519791667
1973,277349.2983333336
1974,329310.2953124999
1975,430788.9446874999
1976,289091.2278125
1977,370974.34885416663
1978,388069.0926041669
1979,346509.0377083332
1980,199370.61291666667
1981,368747.45916666667
1982,228493.1879166668
1983,215883.25989583333
1984,176979.3608333333
1985,230969.18499999994
1986,232210.35552083337
1987,181959.56927083337
1988,185433.45583333337
1989,204998.04416666675
1990,220203.55770833336
1991,215978.2843750002
1992,219431.75031249996
1993,177914.32281250012
1994,241097.93083333335
1995,186645.37697916667
1996,254017.1560416666
1997,332811.0998958333
1998,360667.60968749976
1999,267186.7891666666
2000,302691.7633333332
2001,280371.93437499995
2002,256499.84010416665
2003,266069.9211458335
2004,285153.5918750001
2005,238981.4040625001
2006,219343.99697916675
2007,255912.9945833333
2008,210533.13916666678
2009,207004.07041666674
2010,204603.1155208334
2011,147074.6732291666
2012,183674.66906250006
2013,189987.74697916678
2014,198713.7264583334
2015,204019.63385416687
2016,205653.48468749996
2017,209959.43666666656
2018,136739.97458333333
2019,132332.3053124999
2020,121609.37312499997
2021,116396.51385416671
2022,182631.71291666673
2023,152675.95354166665
2024,245006.61093750002
2025,354749.76750000025
2026,186651.68697916667
2027,164224.96947916658
2028,160305.74895833342
2029,173033.5209375
2030,278267.86885416677
2031,233613.71281250005
2032,257271.27666666673
2033,263594.215625
2034,170120.8895833334
2035,210403.4695833333
2036,181682.87729166675
2037,188771.57906250004
2038,289405.22145833337
2039,218513.95614583328
2040,310573.56864583335
2041,283070.9577083333
2042,212541.67822916672
2043,167068.8935416667
2044,183042.1095833333
2045,206368.3207291667
2046,138337.3479166667
2047,150655.56979166667
2048,135235.20437500003
2049,145644.20010416664
