Id,SalePrice
1461,127690.876
1462,153220.989
1463,184260.947
1464,184898.931
1465,200334.489
1466,185764.084
1467,169349.048
1468,176284.383
1469,181590.238
1470,121093.22
1471,203829.229
1472,98174.504
1473,101277.852
1474,155299.05
1475,142178.375
1476,387029.311
1477,255335.475
1478,312608.104
1479,301090.638
1480,433208.615
1481,328122.266
1482,216037.228
1483,174559.269
1484,180459.356
1485,174710.528
1486,210686.636
1487,339258.797
1488,243330.709
1489,208916.098
1490,201551.614
1491,201656.446
1492,95950.327
1493,175897.659
1494,313321.407
1495,310558.113
1496,240459.936
1497,208232.557
1498,160473.983
1499,157570.515
1500,153765.426
1501,173591.724
1502,168378.088
1503,300630.296
1504,245264.712
1505,231584.413
1506,188199.357
1507,219455.582
1508,205741.959
1509,166042.611
1510,153348.508
1511,150716.556
1512,171094.084
1513,151805.683
1514,169518.195
1515,182450.066
1516,161547.81
1517,158578.675
1518,131348.197
1519,232790.609
1520,138639.342
1521,145374.413
1522,160685.822
1523,113534.661
1524,124968.039
1525,121719.903
1526,127789.313
1527,104339.246
1528,128959.959
1529,143510.747
1530,170329.536
1531,129390.373
1532,108384.761
1533,147501.741
1534,116260.637
1535,160242.964
1536,114729.578
1537,77757.317
1538,186241.579
1539,270056.278
1540,112720.907
1541,151461.42
1542,153792.534
1543,219422.032
1544,82233.469
1545,110614.884
1546,125214.039
1547,146087.956
1548,143465.49
1549,116389.824
1550,148922.312
1551,118200.36
1552,147013.456
1553,141084.258
1554,117895.056
1555,178506.831
1556,101612.58
1557,138686.697
1558,95525.253
1559,119998.67
1560,152222.182
1561,155774.958
1562,128919.096
1563,124368.474
1564,165326.708
1565,156318.417
1566,230693.393
1567,80316.982
1568,228885.708
1569,158685.876
1570,127700.955
1571,137907.49
1572,146044.325
1573,246671.735
1574,116686.76
1575,220983.085
1576,216873.492
1577,206299.195
1578,150064.974
1579,144792.807
1580,201340.619
1581,142375.535
1582,130712.598
1583,342185.445
1584,242900.497
1585,142095.703
1586,74109.95
1587,104097.983
1588,152619.089
1589,101775.372
1590,135428.092
1591,108581.232
1592,130089.797
1593,115400.978
1594,142846.084
1595,120219.733
1596,234711.613
1597,170401.864
1598,191028.082
1599,220155.352
1600,197187.372
1601,82408.738
1602,118826.933
1603,98101.698
1604,297161.097
1605,258716.064
1606,164926.991
1607,166660.413
1608,204592.652
1609,201175.721
1610,161064.577
1611,149205.698
1612,163524.482
1613,163787.606
1614,123762.809
1615,91327.014
1616,85835.352
1617,95480.704
1618,128457.707
1619,129901.407
1620,149408.673
1621,137843.248
1622,156466.819
1623,306009.455
1624,211176.155
1625,130024.734
1626,174718.716
1627,191042.383
1628,298466.984
1629,182456.153
1630,352930.132
1631,225987.977
1632,258406.656
1633,175354.546
1634,184734.964
1635,181164.4
1636,164763.866
1637,178666.588
1638,220996.901
1639,183030.985
1640,249234.306
1641,192098.624
1642,233106.627
1643,241397.204
1644,237432.277
1645,185022.582
1646,155173.048
1647,163612.466
1648,144449.103
1649,140567.41
1650,119435.2
1651,120426.079
1652,97107.421
1653,101660.42
1654,158322.441
1655,157329.18
1656,153903.156
1657,155094.238
1658,157860.98
1659,145245.168
1660,146424.447
1661,447183.631
1662,408532.342
1663,407843.74
1664,444815.243
1665,326174.253
1666,353104.653
1667,371747.781
1668,335587.905
1669,308251.722
1670,358034.944
1671,272694.189
1672,428155.016
1673,303819.304
1674,253773.441
1675,185532.046
1676,194145.521
1677,202353.315
1678,444227.442
1679,380595.613
1680,340915.854
1681,277295.939
1682,316499.766
1683,193403.31
1684,177973.143
1685,175406.227
1686,174530.646
1687,170223.513
1688,188897.097
1689,189811.251
1690,191813.692
1691,179773.726
1692,276829.284
1693,171363.687
1694,186619.622
1695,172140.49
1696,278471.118
1697,172993.085
1698,364504.62
1699,336818.501
1700,252593.758
1701,274969.779
1702,244856.503
1703,256394.137
1704,307470.878
1705,243683.193
1706,437458.282
1707,207318.047
1708,199924.427
1709,288762.94
1710,230329.314
1711,270604.043
1712,275344.23
1713,266083.135
1714,227776.622
1715,206408.469
1716,175695.997
1717,167370.897
1718,151301.798
1719,220656.959
1720,252170.091
1721,166743.252
1722,138468.367
1723,157514.297
1724,213619.234
1725,233041.899
1726,188462.533
1727,178071.734
1728,190480.955
1729,169207.226
1730,163660.875
1731,123966.616
1732,133688.294
1733,127736.952
1734,131753.667
1735,133962.781
1736,119300.629
1737,384361.039
1738,230323.918
1739,268809.214
1740,190194.461
1741,186813.031
1742,172831.41
1743,172903.001
1744,326528.23
1745,251499.686
1746,287367.624
1747,224550.615
1748,203810.206
1749,159670.176
1750,158474.675
1751,238080.084
1752,123612.609
1753,140615.887
1754,225232.528
1755,173220.352
1756,122292.068
1757,120992.102
1758,153322.783
1759,172845.033
1760,158359.238
1761,150020.612
1762,175859.342
1763,167794.732
1764,117668.858
1765,171659.875
1766,176683.342
1767,194775.256
1768,139997.005
1769,164573.733
1770,140220.05
1771,136686.872
1772,135766.657
1773,142104.866
1774,130542.05
1775,129827.877
1776,120239.43
1777,119362.781
1778,127373.098
1779,121594.917
1780,180101.761
1781,130250.085
1782,99386.222
1783,135851.42
1784,99368.17
1785,117862.334
1786,148460.132
1787,174295.443
1788,60496.075
1789,94783.27
1790,92425.628
1791,179354.121
1792,153662.358
1793,137442.592
1794,140775.577
1795,138835.235
1796,121236.983
1797,113078.085
1798,126576.84
1799,118201.431
1800,128299.056
1801,129647.227
1802,150815.75
1803,148356.899
1804,141760.357
1805,137689.15
1806,124563.753
1807,150257.34
1808,121216.806
1809,128279.828
1810,150044.142
1811,117084.94
1812,116899.177
1813,123785.309
1814,102376.298
1815,65826.252
1816,102766.583
1817,119847.705
1818,133025.761
1819,120279.234
1820,78939.363
1821,123163.312
1822,146209.614
1823,62642.262
1824,141893.704
1825,143028.148
1826,106787.843
1827,108949.07
1828,141662.858
1829,114967.995
1830,141365.113
1831,188451.769
1832,113050.388
1833,156020.568
1834,134285.994
1835,187445.686
1836,129381.331
1837,104435.121
1838,143682.925
1839,91672.889
1840,167377.664
1841,149584.877
1842,93622.784
1843,143525.305
1844,139328.868
1845,142573.338
1846,151500.207
1847,158867.987
1848,65132.004
1849,131108.955
1850,130926.554
1851,155472.093
1852,126904.317
1853,137704.601
1854,174265.837
1855,146230.69
1856,236480.226
1857,163597.3
1858,144166.525
1859,129264.205
1860,153665.415
1861,128997.321
